time,HS,d,f,lw_in,lw_out,rh,sw_in,sw_out,t,max_glob,max_diff,max_direct,max_up,Diff_ratio,Glob_sum_ratio,f_QC1,HS_QC1,lw_out_QC1,d_QC1,sw_in_QC1,lw_in_QC1,t_QC1,sw_out_QC1,rh_QC1
1996-08-19 21:00:00,2.7974987,197.96666,3.4375333,225.20358,290.39009,96.46,8.2777522,6.949931599999998,-1.3775667,100.0,50.0,0.0,50.0,0.5,75.31137866064125,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 22:00:00,2.7982353,188.52005,3.716,226.29798,290.24899,97.27,0.0,0.8813235999999999,-1.7131333,100.0,50.0,0.0,50.0,0.5,-113.4657009071356,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-19 23:00:00,2.7992955000000004,189.67963,4.1266333,225.09756,288.1918,95.17,0.0,0.73686767,-2.1941,100.0,50.0,0.0,50.0,0.5,-135.7095772705023,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 00:00:00,2.7987565,193.87304,4.8131667,225.62766,287.49369,94.016667,0.0,0.69904307,-2.3957667,100.0,50.0,0.0,50.0,0.5,-143.0527020316502,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 01:00:00,2.7987565,193.4165,4.8072333,226.34586,286.75474,95.183333,0.0,0.6990778,-2.5400333,100.0,50.0,0.0,50.0,0.5,-143.04559521129121,Good,Good,Good,Good,-s2(p),Good,Good,Good,Good
1996-08-20 02:00:00,2.7999537999999995,191.06152,4.3426,232.8165,288.68567,97.553333,0.0,0.67497287,-2.1473,100.0,50.0,0.0,50.0,0.5,-148.15410284564476,Good,Good,Good,Good,-s2(p),Good,Good,Good,Good
1996-08-20 03:00:00,2.7999537999999995,198.08931,4.6010333,271.92762,296.79559,98.263333,0.0,0.6233244000000001,-1.0220333,100.0,50.0,0.0,50.0,0.5,-160.43010669885533,Good,Good,Good,Good,-s2(p),Good,Good,Good,Good
1996-08-20 04:00:00,2.8016499,198.12569,3.7058667,262.42344,291.4224,96.9,0.0,0.59209913,-1.8598,209.70291667595265,119.47851389477,118.69692999933085,137.7623333407621,0.5697513214820775,-354.1685944986149,Good,Good,Good,Good,-s2(p),Good,Good,Good,Good
1996-08-20 05:00:00,2.8028595000000003,196.03472,3.7982667,306.82188,302.84461,98.286667,3.2980689,2.7193421000000004,-0.30283333,383.18196087826715,229.3485752229025,261.60477194504637,276.54556870261365,0.5985369840929545,662.1120032427518,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 06:00:00,2.8039694,179.76504,2.9437333,299.97504,303.95861,98.273333,45.098802,29.389818,0.026033333,579.2916253654109,353.55136273142693,405.59339596416703,433.43330029232874,0.6103167165732986,36.876453968341366,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 07:00:00,2.8041951000000003,188.16453,3.326,288.04608,305.793,97.493333,90.281659,58.09671,0.73643333,775.6282529209931,477.8978935166289,539.9424958633414,590.5026023367944,0.61614296760965,24.09909839909931,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 08:00:00,2.8045697999999994,189.05288,3.5363667000000003,245.16612,303.90663,95.46,217.97251,144.9613,0.63503333,952.2878765495101,589.7823218146897,655.2589076484129,731.830301239608,0.6193319649848829,13.04303649466308,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 09:00:00,2.8056382,194.55875,3.4260333,237.64554,305.2805600000001,94.486667,401.45481,259.28781000000004,0.89283333,1091.9417310146139,678.2297629759221,743.5830400874663,843.553384811691,0.6211226695638076,7.6806975670487105,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-08-20 10:00:00,2.8057292,194.28612,2.9621667,239.56074,307.24491,92.536667,505.92921,316.63601,1.5066333,1181.0387503842576,734.6578752433632,798.8380188386975,914.831000307406,0.6220438364146291,6.239203259199261,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-08-20 11:00:00,2.805971,209.10417,3.1915667,236.91024,306.97755,95.016667,589.5670700000002,360.2367700000001,1.2624333,1210.9566675935885,753.6058894759393,817.2192867672228,938.7653340748707,0.6223227549285508,5.280404148922266,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 12:00:00,2.805971,202.93343,4.4384667,234.14688,306.32029,95.506667,643.6955,387.21415,1.1249,1178.7790944269173,733.2267598037142,797.4462912285608,913.0232755415337,0.6220221950578317,4.595964168259864,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 13:00:00,2.8061614,203.98992,5.7562667,233.78778,306.93299,96.366667,662.88914,394.12261,0.98583333,1087.565359079198,675.4580607501587,740.8481730894945,840.0522872633584,0.6210735337525318,4.046505936134228,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 14:00:00,2.8065783,201.44447,6.6591667,232.19748,306.17176,97.893333,643.7649700000002,381.01772,0.70853333,946.0742744736549,585.8470404999814,651.2755129941418,726.8594195789238,0.6192400071610819,3.600700956807937,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 15:00:00,2.8060579,188.88858,6.6497667,233.11746,305.03177,98.393333,580.23423,340.76179,0.61676667,767.9835398181294,473.0562418848152,534.8464799715404,584.3868318545035,0.6159718501217387,3.206980894411605,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 16:00:00,2.8065783,197.68094,6.1704667,249.5061,304.54903,98.956667,372.48027,222.34891,0.49586667,570.7437404086722,348.1377022588257,399.55644094199096,426.5949923269377,0.6099720025129791,3.8016290561057473,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 17:00:00,2.8071779,194.08385,5.5961667,267.78258,306.79189,96.176667,361.58789,221.44931,1.0311667,374.41069898866976,223.79344269282416,254.8346865365486,269.52855919093577,0.5977218153683063,2.67171751696549,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 18:00:00,2.8070969,196.5735,4.2492,252.50544,303.97718,90.303333,260.73619,162.07199,1.8936667,201.77471618719164,114.45732025188804,111.50412253822336,131.4197729497533,0.5672530355374308,2.0450651420392765,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 19:00:00,2.8059113,198.84044,3.8274667,238.54842,301.42983,93.256667,143.89673,92.969671,1.0827333,100.0,50.0,0.0,50.0,0.5,1.9635926747704011,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 20:00:00,2.8046064,189.86376,3.4093667,237.9294,296.6619100000001,94.09,61.408186,40.69218400000001,0.1519,100.0,50.0,0.0,50.0,0.5,4.827186249547575,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 21:00:00,2.8020432,181.86261,3.2009333,264.66012,297.3748700000001,96.063333,5.8647928,4.847071400000001,-0.65626667,100.0,50.0,0.0,50.0,0.5,98.25871795562134,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 22:00:00,2.8010738,175.33985,2.3739,276.80796000000004,299.00503,97.836667,0.034386,0.8019232,-0.85126667,100.0,50.0,0.0,50.0,0.5,-130.28684472882878,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-20 23:00:00,2.8010738,173.02366999999995,2.4481667000000003,240.04296,290.98423,97.636667,0.0,0.5333998000000001,-1.5608667,100.0,50.0,0.0,50.0,0.5,-187.47663572427282,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 00:00:00,2.8010738,155.39956999999995,2.0294,277.3278,299.02359,98.883333,0.08943833300000001,1.0704466,-0.4229,100.0,50.0,0.0,50.0,0.5,-101.93594015859604,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 01:00:00,2.8070283,146.81447,1.1624333,293.29578,302.42501,98.703333,0.0,0.67476447,0.93856667,100.0,50.0,0.0,50.0,0.5,-148.19986001930423,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 02:00:00,2.8084478,160.97672,0.9704,296.0865,303.78037,98.48,0.0,0.46105027,1.5411667,100.0,50.0,0.0,50.0,0.5,-216.89608814240583,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 03:00:00,2.8084478,152.00049,0.81353333,306.3294,305.58505,99.166667,0.0378246,0.4714008,1.4683,100.0,50.0,0.0,50.0,0.5,-230.63996593908982,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 04:00:00,2.8064652000000003,156.96138,1.2087333,293.01876,301.95713,99.376667,0.017193,0.29571959999999997,1.0029,202.8148353021026,115.11606235799832,112.46063546023045,132.25186824168208,0.567591922881417,-728.1704343574461,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 05:00:00,2.8041438,157.44006000000005,2.1648,305.58042,304.82382,100.0,3.6095922,2.5634589,0.4233,375.2613974359494,224.33221837610128,255.51033517043106,270.2091179487595,0.5978025448631201,358.71279256281156,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 06:00:00,2.8034087000000003,158.30638000000005,1.8440667,311.73642,306.2980100000001,100.0,21.095985,13.797608,0.6922,570.8981283371238,348.23548128017836,399.6929763052251,426.7185026696989,0.6099783201155288,78.22261419725562,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 07:00:00,2.8034815,150.27768,2.0364333,243.48006,302.60696,98.79,137.63222,92.160037,0.61026667,766.953552213962,472.4039164021759,534.1956796767331,583.5628417711696,0.6159485343519034,16.866433533968717,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-08-21 08:00:00,2.8041438,157.37821,2.3798667,240.41916,304.07001,95.923333,285.25097,187.32381,0.69173333,943.3979289294462,584.1520216553158,649.6027003151154,724.7183431435568,0.6192000255058889,9.633669851443116,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-08-21 09:00:00,2.8085669,171.8671,1.9002667,244.81728,306.35,91.8,399.71467,253.40745,1.9146333,1082.8425395240558,672.4669416985687,737.9450108296031,836.2740316192446,0.6210200626160657,7.401155865883145,Good,Good,Good,Good,-r3(p)-r4(p),Good,Good,Good,Good
1996-08-21 10:00:00,2.815294,158.72066,1.9916667,246.00402000000003,308.86393,86.913333,495.51963,306.63281,3.3527667,1171.709584107013,728.7494032677748,793.1432669381558,907.3676672856103,0.6219539492997932,6.20323633013152,Good,Good,Good,Good,-r3(p),Good,Good,Good,Good
1996-08-21 11:00:00,2.8209786,135.49865,2.5128333,244.86858,308.05813,90.623333,567.2856400000002,341.12996,3.1593333,1201.3737495664304,747.5367080587392,811.3962209846832,931.0989996531442,0.6222349275806313,5.312153776400528,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 12:00:00,2.822863,218.15553,1.9479,246.2058,308.97533,92.97,627.35694,370.14271,2.7659,1168.9351591295663,726.9922674487253,791.4318333840724,905.1481273036529,0.6219269407467147,4.5445975486253865,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 13:00:00,2.8264741,175.04103,4.7960667,240.68592,305.28427,96.283333,649.13127,379.90278,2.0772667,1077.4865712340588,669.0748284482371,734.5923130751748,831.9892569872469,0.620958855832363,4.0021268597318915,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 14:00:00,2.8284537,138.5792,4.0097,257.76882,306.60993,97.726667,603.10265,353.46377,1.7658333,935.8354499706462,579.3624516480759,644.7450778916867,718.668359976517,0.6190858143557699,3.7487568041109864,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 15:00:00,2.8334759,166.31798999999995,3.6061667,265.22442,305.09489,97.78,518.79443,304.27442,1.7786667,757.7239986488324,466.5585324775938,528.0282034885541,576.1791989190659,0.6157367765961714,3.5321833084421,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 16:00:00,2.8391578,180.55282,3.3520667,251.56494,303.50187,97.8,468.38942,276.21683,1.5537,560.691468753512,341.77126354389094,392.4604112673285,418.5531750028096,0.6095531724491754,2.917645376760089,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 17:00:00,2.842453,163.79313,4.1712,236.58876,301.43355,97.73,395.47721,235.58925,0.98333333,364.9452645781546,217.79866756616457,247.50511642747162,261.95621166252363,0.5967981741533792,2.282506228600043,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 18:00:00,2.8445945,166.64396000000005,3.8524,267.2559,302.9151700000001,100.0,240.20184,145.94599,0.7735,193.72022790889136,109.35614434229785,104.1074541636867,124.97618232711308,0.5645055527899192,2.055259465687184,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 19:00:00,2.8441571,178.78507,3.8579333,243.64764,301.63407,99.216667,154.00413,95.127653,0.4497,100.0,50.0,0.0,50.0,0.5,1.6984711907949246,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 20:00:00,2.8441534,169.26663,2.4205,230.8671,294.99834,96.003333,58.99283000000001,38.736003,-0.059133333,100.0,50.0,0.0,50.0,0.5,4.936607297875423,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 21:00:00,2.8434379,184.66935,2.7283,227.9943,292.35073,97.066667,4.2446912,4.6100511,-0.8453,100.0,50.0,0.0,50.0,0.5,-273.7027243548077,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 22:00:00,2.8427716,180.75451,3.0433333,229.96764,290.29355,95.45,0.0,0.71255433,-1.5369,100.0,50.0,0.0,50.0,0.5,-140.34017588525495,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-21 23:00:00,2.8410396,176.55301,2.4454667000000003,232.71048,287.4045700000001,90.416667,0.0,0.79185053,-0.3415,100.0,50.0,0.0,50.0,0.5,-126.28645964283183,Good,Good,-c2(p),Good,Good,Good,Good,Good,Good
1996-08-22 00:00:00,2.8402616000000003,179.43283,2.9204,228.44916,283.55385,94.656667,0.0,0.4509776,-2.7353333,100.0,50.0,0.0,50.0,0.5,-221.74050329772479,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-22 01:00:00,2.8402616000000003,189.21961,3.2063,227.8404,282.51783,95.156667,0.0,0.60595773,-3.5759667,100.0,50.0,0.0,50.0,0.5,-165.02801276254038,Good,Good,Good,Good,-s2(p),Good,Good,Good,Good
1996-08-22 02:00:00,2.8387628,194.93348,3.4072333,230.30964,283.2902,96.55,0.0,0.6302015999999999,-3.3238,100.0,50.0,0.0,50.0,0.5,-158.67938132813376,Good,Good,Good,Good,-s2(p),Good,Good,Good,Good
1996-08-22 03:00:00,2.8387628,192.49204,3.3203667,232.15644,283.90661,98.18,0.0,0.60943107,-3.014,100.0,50.0,0.0,50.0,0.5,-164.08746603615074,Good,Good,Good,Good,-s2(p),Good,Good,Good,Good
1996-08-22 04:00:00,2.8411602000000005,197.57296,2.9753333,265.26546,289.49518,99.703333,0.28575113,0.75746453,-2.5890333,195.9602259967799,110.7748097979606,106.18429679248752,126.76818079742392,0.5652923149812089,-415.4222161099937,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-22 05:00:00,2.8432652000000003,217.51073,1.5964333,311.94504,304.91665,100.0,2.6094806,2.2480108,0.2303,367.31015624641236,219.2964322893945,249.36210763080936,263.8481249971299,0.5970334023170274,1016.1572453533112,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-22 06:00:00,2.8433801,287.28688,0.88863333,319.23306,310.5275,100.0,21.140443,13.885206,1.5395667,562.4479114811755,342.8836772714111,393.73431121625583,419.9583291849404,0.609627434420453,77.52302391791963,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-22 07:00:00,2.8433801,300.45922,0.91906667,318.75426,310.0856100000001,100.0,70.216559,43.731351,1.2958,758.20399640817,466.8625310585076,528.3860451533731,576.563197126536,0.6157479164844414,28.62745108168189,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-22 08:00:00,2.841851,290.12525,1.6194,300.30336,308.8490700000001,100.0,150.00978999999995,91.716145,1.2404333,934.4177080783129,578.464548449598,643.8783715106779,717.5341664626503,0.6190641973590651,16.029495291953584,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-22 09:00:00,2.841851,293.35623,1.4027333,307.78974,310.66489,100.0,306.01109,182.52714,1.3322,1073.6392684650614,666.6382033612055,732.2330231436971,828.911414772049,0.620914512855208,8.694565313670815,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-22 10:00:00,2.841851,272.86568,1.8073667,296.00784,309.37637,100.0,339.87956,202.50575,1.0275667,1162.2642899977432,722.7673836652373,787.3685467944342,899.8114319981945,0.6218614732339757,8.460595873389135,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-22 11:00:00,2.8441233,251.0455,1.4205333,308.1249,310.52379,100.0,477.62154,280.46125,1.0949,1191.6650731516372,741.3878796627035,805.4874098279254,923.3320585213098,0.6221445071826514,6.044143438578009,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-22 12:00:00,2.8498772,288.79179,1.4388,304.47918,311.20704,99.9,543.92747,316.42414,0.8047,1158.9591389003908,720.6741213035808,785.3264878211482,897.1673111203127,0.6218287574722863,5.094251318872524,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-22 13:00:00,2.8548848,324.81859,0.67263333,315.09828,310.55721,99.15,512.72305,298.94285,0.32186667,1067.2736652445255,662.6066546548661,728.2414259934143,823.8189321956204,0.6208404425523372,4.992387813485655,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-22 14:00:00,2.8604706,192.27578,0.97036667,311.8869,303.92519,99.856667,284.44516,171.85011,0.30123333,925.4658653175343,572.7950480344383,638.1167961498206,710.3726922540274,0.6189261749139803,8.219418751690544,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-22 15:00:00,2.8622739,244.99921,1.3784667,315.07776,304.92779,100.0,212.15467,132.71258999999998,0.44533333,747.3438918412186,459.9844648327717,521.1108578916034,567.8751134729749,0.6154923721922926,9.407405896739087,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-22 16:00:00,2.8623136,287.52885,1.7677,317.77614,308.37005,100.0,246.21071,151.98265,0.73523333,550.5383982517884,335.34098555946593,385.2660608013392,410.4307186014307,0.6091146169355801,5.84261628915833,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-22 17:00:00,2.8642116,275.13622000000004,1.6021333,316.68858,306.8995700000001,100.0,146.26554,91.302819,0.80603333,355.4166366950393,211.76386990685822,240.0814258540233,254.33330935603144,0.59581867600801,6.466503663365564,Good,Good,Good,Good,Good,Good,Good,Good,Good
1996-08-22 18:00:00,2.866523,272.48703,1.6728333,318.48066,306.65449,100.0,84.284949,53.20660400000001,0.7502,185.70576131132603,104.28031549717315,96.6405199098734,118.56460904906082,0.5615351659572513,5.975407033782723,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-22 19:00:00,2.8645841,315.61803,2.0517667,319.07232,306.1866100000001,100.0,47.907687,30.227725,0.83756667,100.0,50.0,0.0,50.0,0.5,5.656120754105692,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-22 20:00:00,2.8628441,323.11483,0.8107,314.72892,305.24714,100.0,9.1891896,5.7208231,0.34123333,100.0,50.0,0.0,50.0,0.5,28.83201645500842,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-22 21:00:00,2.8618677000000003,285.43593,1.3677,314.9307,305.72987,100.0,2.4460603,1.6341686000000002,0.49286667,100.0,50.0,0.0,50.0,0.5,123.16913696740589,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-22 22:00:00,2.8593856,297.01383,1.5344,314.4177,305.72616,100.0,0.447018,0.395439,0.45466667,100.0,50.0,0.0,50.0,0.5,1938.7735318637415,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-22 23:00:00,2.858428,284.91389,1.3649,313.61058,305.57763,100.0,0.33010559999999994,0.361053,0.23956667,100.0,50.0,0.0,50.0,0.5,-3231.289219772898,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-23 00:00:00,2.8582302000000004,264.67615,1.3958333,313.57638,305.6816,100.0,0.31978979999999996,0.38168459999999993,0.21923333,100.0,50.0,0.0,50.0,0.5,-1615.6446098864533,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-23 01:00:00,2.8582163,283.09597,1.6385333,314.20908,306.0158,100.0,0.34386,0.4160706,0.32136667,100.0,50.0,0.0,50.0,0.5,-1384.8382370455304,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-23 02:00:00,2.858251,286.09231,1.7402333,314.6913,305.9898100000001,100.0,0.34042140000000004,0.3713688,0.3455,100.0,50.0,0.0,50.0,0.5,-3231.2892197729093,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-23 03:00:00,2.8588374,253.09857,0.7329,315.53946,306.2571700000001,100.0,0.4229478,0.4160706,0.45066667,100.0,50.0,0.0,50.0,0.5,14540.801488978132,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-23 04:00:00,2.8597984,253.9625,0.93216667,315.3753,306.5171,100.0,0.28884240000000005,0.36793020000000004,0.555,189.14774438164875,106.46023810837755,99.87118966728215,121.318195505319,0.5628417005786214,-2391.617220123063,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
1996-08-23 05:00:00,2.8601913,232.22041,1.1728667,315.33084,306.35743,100.0,1.6341686000000002,1.180065,0.46333333,359.3317369503629,214.24343340189645,243.16140719574418,257.4653895602903,0.5962274170942253,791.2990272492062,Good,Good,Good,Good,Good,Good,Good,Good,-s2(p)
